Date,Close,PE(TTM),PB(MRQ),PS(TTM)
2014/2/27,50.508,-420.3379211,46.63462649,15.45118141
2014/2/28,48.962,-407.4718018,45.20718663,14.9782362
2014/3/3,50.112,-417.0423279,46.26899506,15.33003902
2014/3/4,50.968,-424.1661377,47.05934986,15.59190273
2014/3/5,50.532,-420.5376587,46.65678597,15.45852375
2014/3/6,50.588,-421.0037231,46.70849142,15.4756546
2014/3/7,49.242,-409.8020325,45.4657139,15.06389236
2014/3/10,47.768,-397.5350952,44.10475248,14.61297321
2014/3/11,46.882,-390.1616211,43.28669833,14.34193134
2014/3/12,48.298,-401.9458618,44.59410767,14.77510834
2014/3/13,47.558,-395.7874451,43.91085702,14.54873085
2014/3/14,46.194,-384.4359436,42.65145989,14.1314621
2014/3/17,46.796,-389.4459229,43.20729352,14.31562328
2014/3/18,48.008,-399.5324097,44.32634728,14.68639278
2014/3/19,47.168,-392.5417786,43.55076547,14.42942333
2014/3/20,46.982,-390.9938354,43.37902949,14.37252331
2014/3/21,45.778,-380.9739075,42.26736223,14.00420094
2014/3/24,44.034,-366.4599915,40.65710665,13.47068405
2014/3/25,44.088,-366.9093933,40.70696548,13.4872036
2014/3/26,42.592,-354.4593506,39.3256912,13.02955437
2014/3/27,41.464,-345.0718994,38.28419563,12.68448162
2014/3/28,42.474,-353.4773254,39.21674043,12.99345589
2014/3/31,41.69,-346.9527283,38.75808788,12.75361824
2014/4/1,43.394,-361.1337585,40.34225151,13.27489853
2014/4/2,46.058,-383.3041382,42.8189017,14.0898571
2014/4/3,45.08,-375.1650085,41.90968102,13.7906723
2014/4/4,42.445,-353.2359924,39.45999137,12.98458481
2014/4/7,41.504,-345.4048157,38.58516861,12.69671822
2014/4/8,43.092,-358.6204529,40.06149012,13.18251228
2014/4/9,43.386,-361.0671997,40.33481413,13.2724514
2014/4/10,40.838,-339.8622131,37.96600607,12.4929781
2014/4/11,40.756,-339.1797791,37.88977284,12.4678936
2014/4/14,39.618,-329.709137,36.83180441,12.11976147
2014/4/15,38.782,-322.75177,36.05459737,11.86401558
2014/4/16,39.822,-331.4068604,37.0214578,12.18216801
2014/4/17,39.624,-329.7590637,36.83738245,12.12159729
2014/4/21,40.876,-340.1784668,38.00133366,12.50460339
2014/4/22,43.728,-363.9133911,40.65276246,13.37707424
2014/4/23,41.598,-346.1871033,38.67255792,12.72547436
2014/4/24,41.572,-345.9707031,38.64838641,12.71752071
2014/4/25,39.97,-332.6385498,37.15904948,12.2274437
2014/4/28,39.702,-330.4081726,36.90989698,12.14545822
2014/4/29,41.384,-344.4061279,38.47360779,12.66000843
2014/4/30,41.578,-346.0206299,38.66935988,12.71935558
2014/5/1,41.546,-345.7543335,38.63959848,12.70956612
2014/5/2,42.182,-351.0472717,39.23110632,12.90412903
2014/5/5,43.322,-360.5345764,40.29135621,13.25287247
2014/5/6,41.456,-345.0053406,38.55589454,12.68203449
2014/5/7,40.27,-183.6541443,27.39475834,11.96995735
2014/5/8,35.718,-162.8944397,24.29813704,10.61690903
2014/5/9,36.452,-167.45401,24.79746042,10.91408634
2014/5/12,36.934,-169.6682281,25.12535398,11.05840206
2014/5/13,38.032,-174.7122345,25.87229822,11.38715458
2014/5/14,38.124,-175.1348724,25.93488371,11.41469955
2014/5/15,37.718,-173.2697754,25.65869121,11.29313946
2014/5/16,38.312,-175.9985046,26.0627758,11.47098923
2014/5/19,39.218,-180.1605225,26.67910685,11.74225426
2014/5/20,39.06,-179.4346924,26.57162307,11.69494724
2014/5/21,39.89,-183.2475586,27.13625305,11.9434576
2014/5/22,40.976,-188.2364502,27.87503397,12.26861668
2014/5/23,41.46,-190.4598694,28.20428808,12.4135313
2014/5/27,42.312,-194.3737946,28.78388416,12.66862869
2014/5/28,42.048,-193.161026,28.60429101,12.58958435
2014/5/29,42.048,-193.161026,28.60429101,12.58958435
2014/5/30,41.554,-190.8916779,28.26823413,12.44167519
2014/6/2,40.94,-188.0710754,27.85054399,12.25783825
2014/6/3,40.988,-188.2915802,27.88319729,12.27221012
2014/6/4,40.798,-187.4187469,27.75394465,12.21532154
2014/6/5,41.38,-190.0923615,28.14986591,12.38957787
2014/6/6,41.6342,-191.2601013,28.32279235,12.46568871
2014/6/9,41.062,-188.6315155,27.9335378,12.29436588
2014/6/10,40.46,-185.8660431,27.52401099,12.11412144
2014/6/11,40.894,-187.8597565,27.81925125,12.24406528
2014/6/12,40.704,-186.9869385,27.6899986,12.18717766
2014/6/13,41.284,-189.6513519,28.08455931,12.36083508
2014/6/16,44.922,-206.363678,30.55940736,13.45008755
2014/6/17,46.334,-212.8501587,31.51995861,13.87285423
2014/6/18,45.424,-208.6697693,30.90090646,13.60039139
2014/6/19,45.558,-209.2853546,30.99206359,13.64051247
2014/6/20,45.918,-210.9391174,31.23696334,13.7482996
2014/6/23,47.444,-217.949295,32.27506617,14.20519924
2014/6/24,46.5,-213.6127319,31.6328846,13.92255688
2014/6/25,47.3782,-217.6470184,32.23030394,14.18549824
2014/6/26,47.12,-216.4608917,32.0546564,14.10819054
2014/6/27,47.812,-219.6398163,32.52540814,14.315382
2014/6/30,48.012,-220.5585938,32.79255486,14.37526417
2014/7/1,47.944,-220.2462006,32.74611035,14.35490417
2014/7/2,45.885,-210.7875214,31.33979796,13.73841953
2014/7/3,45.85,-210.6267395,31.3158927,13.72794056
2014/7/7,44.532,-204.5720825,30.41568885,13.33331776
2014/7/8,43.814,-201.2737274,29.92528948,13.11834145
2014/7/9,44.612,-204.9395905,30.47032944,13.35727119
2014/7/10,43.892,-201.6320343,29.97856406,13.14169598
2014/7/11,43.626,-200.41008,29.79688407,13.06205273
2014/7/14,45.34,-208.2838898,30.96755889,13.57524109
2014/7/15,43.916,-201.7422943,29.99495624,13.14888191
2014/7/16,43.432,-199.5188751,29.66438062,13.00396729
2014/7/17,43.08,-197.9018555,29.42396199,12.89857483
2014/7/18,44.00402,-202.146637,30.05507456,13.17523575
2014/7/21,44.108,-202.6242981,30.12609368,13.20636845
2014/7/22,43.916,-201.7422943,29.99495624,13.14888191
2014/7/23,44.498,-204.4158936,30.39246659,13.32313824
2014/7/24,44.708,-205.3806,30.53589816,13.38601398
2014/7/25,44.714,-205.4081573,30.53999621,13.38781071
2014/7/28,44.964,-206.5566101,30.71074808,13.4626627
2014/7/29,45.002,-206.7311859,30.73670236,13.47404099
2014/7/30,45.784,-210.3235474,31.2708142,13.70817947
2014/7/31,44.66,-166.4604034,29.22280071,11.37280273
2014/8/1,46.654,-173.8926086,30.52755361,11.8805809
2014/8/4,47.704,-177.8062592,31.21461005,12.14796638
2014/8/5,47.698,-177.7838898,31.21068402,12.1464386
2014/8/6,49.78602,-185.5665283,32.57695791,12.67815876
2014/8/7,50.478,-188.1457367,33.02974774,12.85437393
2014/8/8,49.626,-185.7745056,32.47225051,12.69236755
2014/8/11,51.864,-194.1524353,33.93666225,13.26476002
2014/8/12,51.992,-194.6316071,34.0204177,13.2974968
2014/8/13,52.062,-194.8936462,34.06622146,13.31540012
2014/8/14,52.276,-195.6947632,34.20625011,13.3701334
2014/8/15,52.402,-196.1664429,34.28869688,13.40235901
2014/8/18,51.988,-194.6166382,34.01780034,13.29647446
2014/8/19,51.352,-192.2357788,33.60164044,13.13381004
2014/8/20,51.142,-191.449646,33.46422915,13.08010101
2014/8/21,50.868,-190.4239197,33.28494013,13.01002216
2014/8/22,51.356,-192.2507477,33.6042578,13.13483334
2014/8/25,52.51,-196.5707397,34.35936554,13.42998123
2014/8/26,52.348,-195.9642944,34.25336255,13.3885479
2014/8/27,52.65,-197.0948181,34.45097307,13.46578789
2014/8/28,52.772,-197.5515289,34.53080248,13.4969902
2014/8/29,53.94,-201.9239349,35.29507098,13.79571819
2014/9/2,56.824,-212.7201538,37.18218601,14.53333187
2014/9/3,56.238,-210.526474,36.79874309,14.38345623
2014/9/4,57.208,-214.1576538,37.43345237,14.63154316
2014/9/5,55.478,-207.6814117,36.30144509,14.18907833
2014/9/8,56.422,-211.215271,36.91914155,14.43051624
2014/9/9,55.696,-208.4974976,36.44409109,14.24483395
2014/9/10,56.22,-210.4590912,36.78696497,14.37885189
2014/9/11,56.062,-209.8676147,36.68357934,14.33844185
2014/9/12,55.84,-209.0365601,36.53831598,14.28166294
2014/9/15,50.772,-190.0645447,33.22212355,12.98546886
2014/9/16,52.148,-195.2155914,34.12249466,13.33739567
2014/9/17,52.276,-195.6947632,34.20625011,13.3701334
2014/9/18,52.764,-197.5215759,34.52556777,13.49494457
2014/9/19,51.864,-194.1524353,33.93666225,13.26476002
2014/9/22,50.006,-187.1970367,32.72089951,12.7895565
2014/9/23,50.082,-187.4815369,32.77062931,12.80899429
2014/9/24,50.428,-188.7767792,32.99703077,12.89748764
2014/9/25,49.39,-184.891037,32.3178264,12.63200855
2014/9/26,49.32,-184.6289978,32.27202264,12.61410522
2014/9/29,49.052,-183.6257477,32.09665966,12.54556179
2014/9/30,48.536,-181.6941071,31.94666401,12.41358852
2014/10/1,48.048,-179.8672791,31.62545971,12.28877831
2014/10/2,50.284,-188.2377167,33.09720729,12.86065865
2014/10/3,51.042,-191.0752869,33.59612709,13.05452442
2014/10/6,52.124,-195.1257477,34.30830548,13.33125782
2014/10/7,51.914,-194.3396149,34.17008232,13.27754784
2014/10/8,51.856,-194.1224976,34.1319064,13.26271343
2014/10/9,51.402,-192.4229431,33.83308108,13.14659882
2014/10/10,47.382,-177.374115,31.18709482,12.11844158
2014/10/13,44.918,-168.1501465,29.56527637,11.48824787
2014/10/14,45.412,-169.9994354,29.89042991,11.61459351
2014/10/15,45.94,-171.9759979,30.23796243,11.74963474
2014/10/16,45.27,-169.4678497,29.79696472,11.57827568
2014/10/17,45.496,-170.3138885,29.94571917,11.63607693
2014/10/20,46.094,-172.5524902,30.33932609,11.78902149
2014/10/21,47.068,-176.1986542,30.98041828,12.03813267
2014/10/22,46.22,-173.0241699,30.42225998,11.82124805
2014/10/23,47.058,-176.1612244,30.97383623,12.03557491
2014/10/24,47.048,-176.1237793,30.96725417,12.03301716
2014/10/27,44.334,-165.9639435,29.18088434,11.3388834
2014/10/28,48.554,-181.7614899,31.95851171,12.41819286
2014/10/29,47.62,-178.2650604,31.34374774,12.17931271
2014/10/30,47.732,-178.6843262,31.41746676,12.20795727
2014/10/31,48.34,-180.9603729,31.82162182,12.36345959
2014/11/3,48.518,-181.6267242,31.93879701,12.40898514
2014/11/4,47.786,-178.8864746,31.4569305,12.22176838
2014/11/5,46.194,-142.0290985,30.22608834,10.07581902
2014/11/6,48.244,-148.332077,31.56746344,10.52296448
2014/11/7,48.04,-148.5960693,31.43398026,10.54169178
2014/11/10,48.386,-149.6663055,31.6603782,10.61761665
2014/11/11,50.216,-155.3268127,32.85780084,11.01918411
2014/11/12,49.82,-154.1019135,32.59868644,10.93228817
2014/11/13,50.34,-155.7103729,32.93893768,11.04639435
2014/11/14,51.736,-160.0284424,33.8523814,11.35272694
2014/11/17,50.796,-157.1208496,33.23731185,11.14645672
2014/11/18,51.54,-159.4221802,33.72413286,11.30971718
2014/11/19,49.548,-153.2605743,32.42070886,10.87260151
2014/11/20,49.742,-153.8606415,32.54764875,10.91517162
2014/11/21,48.556,-150.1921387,31.77161418,10.65492058
2014/11/24,49.344,-152.6295624,32.28722568,10.82783604
2014/11/25,49.618,-153.4770966,32.46651191,10.88796139
2014/11/26,49.688,-153.6936188,32.51231497,10.90332222
2014/11/28,48.904,-151.2685699,31.99932078,10.73128414
2014/12/1,46.328,-143.3005524,30.31376847,10.16601849
2014/12/2,46.286,-143.170639,30.28628664,10.15680218
2014/12/3,45.86,-141.852951,30.00754235,10.06332207
2014/12/4,45.656,-141.2219391,29.87405917,10.01855755
2014/12/5,44.742,-138.3947754,29.27600218,9.817993164
2014/12/8,42.872,-132.6105499,28.05240636,9.407648087
2014/12/9,43.378,-134.1756897,28.38349699,9.51868248
2014/12/10,41.968,-129.8143158,27.46089266,9.209278107
2014/12/11,41.776,-129.2204285,27.33526143,9.167146683
2014/12/12,41.4,-128.0573883,27.08923361,9.084638596
2014/12/15,40.808,-126.2262344,26.70187066,8.954732895
2014/12/16,39.562,-122.372139,25.88657633,8.681316376
2014/12/17,41.164,-127.3274078,26.93481189,9.032852173
2014/12/18,43.652,-135.0232239,28.56278323,9.578807831
2014/12/19,43.858,-135.6604156,28.69757506,9.624011993
2014/12/22,44.52,-137.7080994,29.13074107,9.769278526
2014/12/23,44.194,-136.6997223,28.91742971,9.697742462
2014/12/24,44.452,-137.497757,29.08624668,9.754356384
2014/12/26,45.564,-140.9373627,29.81386087,9.998369217
2014/12/29,45.142,-139.6320496,29.5377339,9.905767441
2014/12/30,44.446,-137.4792023,29.0823207,9.753040314
2014/12/31,44.482,-137.5905609,29.17686644,9.760939598
2015/1/2,43.862,-135.6727905,28.77019279,9.624889374
2015/1/5,42.018,-129.9689789,27.56066665,9.22025013
2015/1/6,42.256,-130.7051544,27.71677686,9.272476196
2015/1/7,42.19,-130.5010071,27.67348579,9.257992744
2015/1/8,42.123,-130.2937622,27.6295388,9.243290901
2015/1/9,41.332,-127.8470612,27.11070194,9.069717407
2015/1/12,40.442,-125.0941315,26.52692848,8.874419212
2015/1/13,40.85,-126.3561478,26.79454597,8.963949203
2015/1/14,38.538,-119.2047272,25.27804682,8.456613541
2015/1/15,38.374,-118.6974487,25.17047508,8.42062664
2015/1/16,38.614,-119.4398117,25.32789714,8.473291397
2015/1/20,38.386,-118.7345657,25.17834619,8.423259735
2015/1/21,39.314,-121.6050339,25.78704481,8.626895905
2015/1/22,40.324,-124.7291412,26.4495293,8.848526001
2015/1/23,40.258,-124.5249863,26.40623823,8.834043503
2015/1/26,41.31,-127.779007,27.09627158,9.064889908
2015/1/27,41.196,-127.426384,27.02149611,9.039874077
2015/1/28,39.874,-123.3372116,26.15436294,8.749779701
2015/1/29,41.04,-126.9438477,26.91917177,9.005641937
2015/1/30,40.72,-125.9540329,26.70927569,8.935422897
2015/2/2,42.188,-130.494812,27.68873661,9.257554054
2015/2/3,43.672,-135.085083,28.66271227,9.58319664
2015/2/4,43.71,-135.2026215,28.68765235,9.591535568
2015/2/5,44.198,-136.7120972,29.00793545,9.698619843
2015/2/6,43.472,-134.4664459,28.53144871,9.539309502
2015/2/9,43.496,-134.5406799,28.54720033,9.544576645
2015/2/10,43.258,-133.8045044,28.39099669,9.492350578
2015/2/11,42.56,-90.74019623,29.35399556,8.342175484
2015/2/12,40.576,-86.5102005,27.98561381,7.953291893
2015/2/13,40.754,-86.88970184,28.10838193,7.988181591
2015/2/17,40.87,-87.13702393,28.18838812,8.010918617
2015/2/18,40.892,-87.18392944,28.20356171,8.015231133
2015/2/19,42.341,-90.27327728,29.20294938,8.299249649
2015/2/20,43.422,-92.57802582,29.94852432,8.511136055
2015/2/23,41.467,-88.4098587,28.60014412,8.127936363
2015/2/24,40.822,-87.03468323,28.15528211,8.00151062
2015/2/25,40.752,-86.88544464,28.10700251,7.987789631
2015/2/26,41.438,-88.34803009,28.58014257,8.122252464
2015/2/27,40.668,-86.70635223,28.04906699,7.971324921
2015/3/2,39.465,-84.14148712,27.21934762,7.735525131
2015/3/3,39.912,-85.09451294,27.52764734,7.823141575
2015/3/4,40.487,-86.32044983,27.92422975,7.935847282
2015/3/5,40.126,-85.55077362,27.67524496,7.865087509
2015/3/6,38.776,-82.67250061,26.74413843,7.600474358
2015/3/9,38.176,-81.3932724,26.33031331,7.482868671
2015/3/10,38.064,-81.15447998,26.25306595,7.460915565
2015/3/11,38.748,-82.61280823,26.72482659,7.594985962
2015/3/12,38.214,-81.47428894,26.35652223,7.490316868
2015/3/13,37.736,-80.45516968,26.02684155,7.396624088
2015/3/16,39.14,-83.44857025,26.99519234,7.671822071
2015/3/17,38.946,-83.03495026,26.86138888,7.633796215
2015/3/18,40.142,-85.58489227,27.6862803,7.868223667
2015/3/19,39.13,-83.42725372,26.98829526,7.669861794
2015/3/20,39.616,-84.46343231,27.32349361,7.765122414
2015/3/23,39.926,-85.12436676,27.53730326,7.825885773
2015/3/24,40.344,-86.01556396,27.82560143,7.907817841
2015/3/25,38.86,-82.85159302,26.80207395,7.616939068
2015/3/26,38.081,-81.19072723,26.264791,7.464247704
2015/3/27,37,-78.8859787,25.51921606,7.252361298
2015/3/30,38.114,-81.26108551,26.28755138,7.470716
2015/3/31,37.754,-80.49354553,26.16337644,7.400152683
2015/4/1,37.518,-79.99037933,25.99982935,7.353894234
2015/4/2,38.2,-81.44444275,26.47245272,7.48757267
2015/4/6,40.62,-86.86720276,28.14950339,7.986112595
2015/4/7,40.65,-86.93135834,28.17029328,7.99201107
2015/4/8,41.534,-88.82182312,28.78290187,8.165810585
2015/4/9,42.018,-89.85687256,29.118312,8.260967255
2015/4/10,42.18,-90.20331573,29.23057738,8.292817116
2015/4/13,41.956,-89.72428131,29.07534624,8.24877739
2015/4/14,41.492,-88.73200226,28.75379603,8.157552719
2015/4/15,41.566,-88.89025116,28.80507775,8.172101974
2015/4/16,41.34,-88.40694427,28.64846062,8.127668381
2015/4/17,41.358,-88.44543457,28.66093455,8.131207466
2015/4/20,41.054,-87.79532623,28.45026372,8.071439743
2015/4/21,41.882,-89.56603241,29.02406453,8.234229088
2015/4/22,43.888,-93.85592651,30.41421479,8.628619194
2015/4/23,43.72,-93.4966507,30.29779144,8.595589638
2015/4/24,43.685,-93.42180634,30.27353658,8.588708878
2015/4/27,46.31,-99.0354538,32.09265146,9.104797363
2015/4/28,46.096,-98.57780457,31.94435028,9.062724113
2015/4/29,46.49,-99.42038727,32.21739076,9.14018631
2015/4/30,45.21,-96.68306732,31.34064276,8.888531685
2015/5/1,45.206,-96.67451477,31.33786986,8.887744904
2015/5/4,46.102,-98.59063721,31.95899828,9.063903809
2015/5/5,46.59,-99.6342392,32.29729144,9.15984726
2015/5/6,46.086,-72.73594666,35.26311357,8.238218307
2015/5/7,47.36,-74.74665833,36.23792602,8.465954781
2015/5/8,47.322,-74.68668365,36.20884999,8.459162712
2015/5/11,47.898,-75.98104858,36.64958152,8.605764389
2015/5/12,48.948,-77.64666748,37.45299838,8.794416428
2015/5/13,48.636,-77.15174103,37.21426879,8.738359451
2015/5/14,48.82,-77.4436264,37.35505803,8.771418571
2015/5/15,49.768,-78.9474411,38.08042868,8.941743851
2015/5/18,49.75,-78.91889191,38.06665582,8.938509941
2015/5/19,49.428,-78.40809631,37.82027465,8.880657196
2015/5/20,48.87,-77.52294159,37.39331598,8.780402184
2015/5/21,49.124,-77.92586517,37.58766634,8.826037407
2015/5/22,49.546,-78.59528351,37.9105634,8.901857376
2015/5/26,49.491,-78.50803375,37.86847966,8.891976357
2015/5/27,49.486,-78.50010681,37.86465387,8.891077995
2015/5/28,50.29,-79.77549744,38.47984163,9.035531044
2015/5/29,50.16,-79.5692749,38.38037098,9.012174606
2015/6/1,49.89,-79.14097595,38.17377807,8.963664055
2015/6/2,49.67,-78.79198456,38.00544311,8.924137115
2015/6/3,49.798,-78.99503326,38.10338345,8.947134018
2015/6/4,49.184,-78.02104187,37.63357588,8.836817741
2015/6/5,49.828,-79.04262543,38.12633822,8.952524185
2015/6/8,51.258,-81.31104279,39.22051546,9.209450722
2015/6/9,51.2,-81.21903992,39.17613624,9.199029922
2015/6/10,50.14,-79.53755188,38.3650678,9.008581161
2015/6/11,50.282,-79.76280975,38.47372036,9.034093857
2015/6/12,50.138,-79.53437805,38.36353748,9.008221626
2015/6/15,50.076,-79.43602753,38.31609763,8.997081757
2015/6/16,50.624,-80.30532837,38.73540471,9.095540047
2015/6/17,52.082,-82.61816406,39.8510064,9.357497215
2015/6/18,52.378,-83.08771515,40.07749344,9.410678864
2015/6/19,52.502,-83.2844162,40.17237314,9.432957649
2015/6/22,51.958,-82.42146301,39.7561267,9.33521843
2015/6/23,53.534,-84.9214859,40.96201714,9.618375778
2015/6/24,53.034,-84.12833405,40.57943769,9.528541565
2015/6/25,53.758,-85.27681732,41.13341274,9.658621788
2015/6/26,53.418,-84.73747253,40.87325871,9.59753418
2015/6/29,52.404,-83.12895966,40.09738757,9.415350914
2015/6/30,53.652,-85.1086731,41.2787214,9.639576912
2015/7/1,53.83,-85.39103699,41.41567086,9.671557426
2015/7/2,56.004,-88.83966827,43.08830078,10.06215763
2015/7/6,55.944,-88.74449158,43.04213804,10.0513773
2015/7/7,53.576,-84.9881134,41.2202486,9.625922203
2015/7/8,50.992,-80.88908386,39.2321733,9.161658287
2015/7/9,51.584,-81.82818604,39.68764566,9.268022537
2015/7/10,51.83,-82.21841431,39.87691289,9.312220573
2015/7/13,52.432,-83.17337036,40.34007904,9.420381546
2015/7/14,53.13,-84.28061676,40.87710557,9.545789719
2015/7/15,52.628,-83.48429108,40.49087732,9.45559597
2015/7/16,53.336,-84.60739899,41.03559764,9.582801819
2015/7/17,54.932,-87.1391449,42.26352651,9.869552612
2015/7/20,56.452,-89.55033875,43.43298257,10.1426487
2015/7/21,53.354,-84.63594818,41.04944646,9.586035728
2015/7/22,53.574,-84.98493958,41.21870984,9.625562668
2015/7/23,53.44,-84.77236938,41.11561306,9.60148716
2015/7/24,53.082,-84.2044754,40.84017538,9.537165642
2015/7/27,50.602,-80.27042389,38.93211549,9.09158802
2015/7/28,52.964,-84.01728821,40.74938866,9.515964508
2015/7/29,52.764,-83.70002747,40.59551286,9.480031013
2015/7/30,53.358,-84.64229584,41.06583123,9.586753845
2015/7/31,53.23,-84.43924713,40.9673188,9.563756943
2015/8/3,51.998,-82.48491669,40.01913663,9.342405319
2015/8/4,53.256,-84.48049164,40.98732913,9.56842804
2015/8/5,54.026,-65.57027435,47.97217086,9.220226288
2015/8/6,49.226,-59.74460602,43.71003003,8.401044846
2015/8/7,48.502,-58.86590195,43.06715712,8.277484894
2015/8/10,48.228,-58.87526321,42.82385992,8.278800964
2015/8/11,47.474,-57.95480347,42.15434863,8.14936924
2015/8/12,47.634,-58.1501236,42.29641999,8.17683506
2015/8/13,48.502,-59.20975494,43.96606266,8.325835228
2015/8/14,48.63,-59.36601257,44.08209202,8.347807884
2015/8/17,50.998,-62.25679398,46.22863518,8.75429821
2015/8/18,52.144,-63.65579605,47.26746054,8.951020241
2015/8/19,51.05,-62.32027435,46.2757721,8.763224602
2015/8/20,48.436,-59.12918091,43.90623502,8.314506531
2015/8/21,46.154,-56.3433876,41.83764908,7.922778606
2015/8/24,43.774,-53.43795395,39.68022817,7.514228821
2015/8/25,44.006,-53.72117615,39.89053138,7.554053783
2015/8/26,44.968,-54.89555359,40.76256454,7.719190598
2015/8/27,48.598,-59.32694626,44.05308468,8.34231472
2015/8/28,49.696,-60.66735077,45.04839903,8.530797005
2015/8/31,49.812,-60.80895996,45.15355064,8.550709724
2015/9/1,47.726,-58.26243591,43.26263466,8.192627907
2015/9/2,49.538,-60.47446823,44.90517529,8.503675461
2015/9/3,49.114,-59.9568634,44.52082803,8.430891037
2015/9/4,48.386,-59.06814194,43.86091105,8.305923462
2015/9/8,49.634,-60.59166336,44.99219731,8.520153999
2015/9/9,49.782,-60.77233887,45.12635626,8.545559883
2015/9/10,49.696,-60.66735077,45.04839903,8.530797005
2015/9/11,50.048,-61.09706116,45.36747977,8.591221809
2015/9/14,50.638,-61.81731796,45.9023026,8.692501068
2015/9/15,50.714,-61.91009521,45.97119503,8.705546379
2015/9/16,52.45,-64.02935028,47.54484323,9.003547668
2015/9/17,52.414,-63.98540115,47.51220997,8.997367859
2015/9/18,52.124,-63.63137817,47.24933095,8.947587013
2015/9/21,52.84,-64.50544739,47.89837019,9.070495605
2015/9/22,52.188,-63.70950699,47.30734563,8.958573341
2015/9/23,52.212,-63.73880768,47.32910114,8.962693214
2015/9/24,52.624,-64.24176788,47.70257064,9.033416748
2015/9/25,51.382,-62.72556686,46.57672326,8.820215225
2015/9/28,49.686,-60.65514374,45.03933424,8.529080391
2015/9/29,49.33,-60.22055054,44.71662758,8.467969894
2015/9/30,49.68,-60.64781952,45.41732674,8.528050423
2015/10/1,47.976,-58.56762695,43.85953437,8.235542297
2015/10/2,49.514,-60.44517136,45.26556997,8.499555588
2015/10/5,49.23,-60.0984726,45.00593791,8.450803757
2015/10/6,48.292,-58.95339203,44.14842075,8.289787292
2015/10/7,46.392,-56.63393021,42.41144569,7.963634014
2015/10/8,45.344,-55.35456467,41.45336682,7.783734322
2015/10/9,44.138,-53.87865448,40.35084476,7.576198101
2015/10/12,43.116,-52.63468933,39.41653502,7.401277065
2015/10/13,43.85,-53.53073502,40.08755591,7.527275085
2015/10/14,43.376,-52.95209122,39.65422634,7.445908546
2015/10/15,44.262,-54.03369141,40.46420523,7.597998619
2015/10/16,45.402,-55.42536926,41.50639027,7.793690681
2015/10/19,45.62,-55.6914978,41.7056853,7.831112385
2015/10/20,42.606,-52.01209641,38.95029434,7.31373024
2015/10/21,42.018,-51.29428482,38.41274627,7.212794781
2015/10/22,42.344,-51.69225693,38.71077462,7.268755436
2015/10/23,41.818,-51.05013275,38.22990679,7.178462505
2015/10/26,43.052,-52.55656052,39.35802638,7.390290737
2015/10/27,42.07,-51.3577652,38.46028454,7.221720695
2015/10/28,42.592,-51.99500656,38.93749558,7.311326981
2015/10/29,42.326,-51.67028046,38.70919336,7.265665531
2015/10/30,41.386,-50.52275848,37.84951747,7.104305744
2015/11/2,42.758,-52.19765472,39.10427845,7.339822769
2015/11/3,41.67,-39.19257736,20.75349545,6.992588997
2015/11/4,46.326,-43.57176208,23.07238853,7.773906231
2015/11/5,46.354,-43.59809494,23.08633377,7.778604984
2015/11/6,46.472,-43.70907974,23.14510296,7.798406124
2015/11/9,45.066,-42.38667297,22.44485303,7.562467098
2015/11/10,43.3,-40.72566605,21.56530725,7.266117096
2015/11/11,43.816,-41.21099091,21.82229797,7.352706432
2015/11/12,42.588,-40.05599976,21.21069988,7.14663744
2015/11/13,41.438,-38.97436905,20.63794923,6.95365715
2015/11/16,42.862,-40.31370926,21.34716395,7.19261694
2015/11/17,42.8,-40.25539398,21.31628522,7.18221283
2015/11/18,44.214,-41.58532715,22.02051951,7.419494152
2015/11/19,44.36,-41.72264481,22.09323394,7.443994045
2015/11/20,44.002,-41.38592911,21.91493417,7.383918762
2015/11/23,43.55,-40.96080399,21.68981826,7.308069229
2015/11/24,43.65,-41.05485916,21.73962266,7.324850082
2015/11/25,45.928,-43.19742203,22.874167,7.707118511
2015/11/27,46.322,-43.56800079,23.07039636,7.773234844
2015/11/30,46.052,-43.31405258,22.93592446,7.727926731
2015/12/1,47.438,-44.61764908,23.62621351,7.9605093
2015/12/2,46.398,-43.63948059,23.1082477,7.785988331
2015/12/3,46.542,-43.7749176,23.17996605,7.810153008
2015/12/4,46.076,-43.33662415,22.94787752,7.731954098
2015/12/7,46.226,-43.47770691,23.02258413,7.757125378
2015/12/8,45.344,-42.64814377,22.58330928,7.609117985
2015/12/9,44.904,-42.23430252,22.3641699,7.535282135
2015/12/10,45.414,-42.71398163,22.61817236,7.620864868
2015/12/11,43.404,-40.82348251,21.61710383,7.283569336
2015/12/14,43.716,-41.11693573,21.77249357,7.335925579
2015/12/15,44.218,-41.58908844,22.02251168,7.420165539
2015/12/16,46.902,-44.11351776,23.3592619,7.870563984
2015/12/17,46.678,-43.90283203,23.24770004,7.832974911
2015/12/18,46.092,-43.35167313,22.95584623,7.734639168
2015/12/21,46.512,-43.7467041,23.16502473,7.805118561
2015/12/22,45.99,-43.2557373,22.90504573,7.717522621
2015/12/23,45.94,-43.20870972,22.88014353,7.709132195
2015/12/24,46.114,-43.37236404,22.9668032,7.738330841
2015/12/28,45.79,-43.06762695,22.80543692,7.683960915
2015/12/29,47.438,-44.61764908,23.62621351,7.9605093
2015/12/30,47.618,-44.78694916,23.71586144,7.990715027
2015/12/31,48.002,-45.14811707,23.99358787,8.055153847
