Date,Close,PE(TTM),PB(MRQ),PS(TTM)
2006/10/15,2.311292008,41.66865158,7.390209382,4.009727373
2006/10/16,2.322999432,41.87971497,7.427643127,4.030037909
2006/10/17,2.28880143,41.26318359,7.318297187,3.970709764
2006/10/18,2.296195593,41.39648819,7.341939552,3.983537471
2006/10/19,2.433603782,43.87372208,7.781293509,4.221919024
2006/10/20,2.463180433,44.40694046,7.875862971,4.273229851
2006/10/21,2.463180433,44.40694046,7.875862971,4.273229851
2006/10/22,2.463180433,44.40694046,7.875862971,4.273229851
2006/10/23,2.509702039,45.24564362,8.024612853,4.353937507
2006/10/24,2.497070345,45.01791763,7.984223812,4.332023508
2006/10/25,2.516480022,45.36783981,8.046285021,4.365696239
2006/10/26,2.532192617,45.6511116,8.096525048,4.392955116
2006/10/27,2.477352578,44.66243744,7.921177504,4.29781629
2006/10/28,2.477352578,44.66243744,7.921177504,4.29781629
2006/10/29,2.477352578,44.66243744,7.921177504,4.29781629
2006/10/30,2.477660668,44.66799164,7.922162603,4.298350777
2006/10/31,2.497994615,45.03458023,7.987179108,4.333626971
2006/11/1,2.438841314,43.96814728,7.798040185,4.231005316
2006/11/2,2.433295692,43.86816788,7.780308411,4.221384536
2006/11/3,2.412037474,43.4849205,7.71233661,4.184504879
2006/11/4,2.412037474,43.4849205,7.71233661,4.184504879
2006/11/5,2.412037474,43.4849205,7.71233661,4.184504879
2006/11/6,2.45578627,44.27363586,7.852220605,4.260402145
2006/11/7,2.480433479,44.71798325,7.93102849,4.303161167
2006/11/8,2.54020296,45.7955246,8.12213761,4.406851798
2006/11/9,2.56762298,46.28985977,8.209811382,4.454421211
2006/11/10,2.560844998,46.16766357,8.188139214,4.44266248
2006/11/11,2.560844998,46.16766357,8.188139214,4.44266248
2006/11/12,2.560844998,46.16766357,8.188139214,4.44266248
2006/11/13,2.598740081,46.85084915,8.309306336,4.508404477
2006/11/14,2.618765938,47.21187973,8.373337742,4.543146184
2006/11/15,2.589497378,46.68421936,8.279753379,4.492369844
2006/11/16,2.637559435,47.55069351,8.433428754,4.575749939
2006/11/17,2.644953598,47.68399811,8.45707112,4.588577645
2006/11/18,2.644953598,47.68399811,8.45707112,4.588577645
2006/11/19,2.644953598,47.68399811,8.45707112,4.588577645
2006/11/20,2.664055185,48.0283699,8.51814723,4.621715888
2006/11/21,2.729678378,49.21144104,8.727973223,4.735561787
2006/11/22,2.782361787,50.16123581,8.896425077,4.826959198
2006/11/23,2.782361787,50.16123581,8.896425077,4.826959198
2006/11/24,2.823029682,50.89440918,9.026458086,4.897511586
2006/11/25,2.823029682,50.89440918,9.026458086,4.897511586
2006/11/26,2.823029682,50.89440918,9.026458086,4.897511586
2006/11/27,2.758638849,49.73355103,8.820572488,4.785803639
2006/11/28,2.828575304,50.99438477,9.04418986,4.907132366
2006/11/29,2.828267214,50.98883057,9.043204762,4.906597878
2006/11/30,2.823953952,50.91107178,9.029413382,4.899115049
2006/12/1,2.813478888,50.72222137,8.995920031,4.880942465
2006/12/2,2.813478888,50.72222137,8.995920031,4.880942465
2006/12/3,2.813478888,50.72222137,8.995920031,4.880942465
2006/12/4,2.807317086,50.61113739,8.97621806,4.870252709
2006/12/5,2.811938438,50.69445038,8.990994538,4.878270026
2006/12/6,2.767573462,49.89462662,8.849140346,4.801303784
2006/12/7,2.681616321,48.34496689,8.574297848,4.652181692
2006/12/8,2.719203314,49.02259445,8.694479872,4.717389202
2006/12/9,2.719203314,49.02259445,8.694479872,4.717389202
2006/12/10,2.719203314,49.02259445,8.694479872,4.717389202
2006/12/11,2.73429973,49.29475784,8.742749702,4.743579103
2006/12/12,2.653888211,47.8450737,8.485638978,4.604077791
2006/12/13,2.743542433,49.46138763,8.813444835,4.759613737
2006/12/14,2.728137928,49.18367004,8.763958901,4.732889348
2006/12/15,2.702566449,48.72266006,8.681812251,4.688526861
2006/12/16,2.702566449,48.72266006,8.681812251,4.688526861
2006/12/17,2.702566449,48.72266006,8.681812251,4.688526861
2006/12/18,2.633246174,47.47293472,8.459125548,4.56826711
2006/12/19,2.659125743,47.9394989,8.542261917,4.613164084
2006/12/20,2.611371776,47.07857513,8.388855522,4.530318477
2006/12/21,2.554067015,46.04547119,8.204767848,4.430903748
2006/12/22,2.532500708,45.6566658,8.13548754,4.393489603
2006/12/23,2.532500708,45.6566658,8.13548754,4.393489603
2006/12/24,2.532500708,45.6566658,8.13548754,4.393489603
2006/12/25,2.532500708,45.6566658,8.13548754,4.393489603
2006/12/26,2.51124249,45.27341461,8.067196952,4.356609946
2006/12/27,2.51155058,45.27896881,8.06818667,4.357144434
2006/12/28,2.491524723,44.91793823,8.003854956,4.322402728
2006/12/29,2.613836497,36.65197754,7.301761373,3.774309373
2006/12/30,2.613836497,36.65197754,7.301761373,3.774309373
2006/12/31,2.613836497,36.65197754,7.301761373,3.774309373
2007/1/1,2.613836497,36.65197754,7.301761373,3.774309373
2007/1/2,2.613836497,36.65197754,7.301761373,3.774309373
2007/1/3,2.581795125,36.20268631,7.21225369,3.728042497
2007/1/4,2.639099886,37.0062294,7.372334738,3.810789025
2007/1/5,2.620306389,36.74270248,7.319835039,3.783651723
2007/1/6,2.620306389,36.74270248,7.319835039,3.783651723
2007/1/7,2.620306389,36.74270248,7.319835039,3.783651723
2007/1/8,2.633246174,36.92414856,7.355982373,3.802336423
2007/1/9,2.851990152,39.99143982,7.96704444,4.118196826
2007/1/10,2.988474071,41.90525436,8.348312743,4.315275922
2007/1/11,2.951503258,41.38684082,8.245034647,4.261891065
2007/1/12,2.915148625,40.87706375,8.143477853,4.209395956
2007/1/13,2.915148625,40.87706375,8.143477853,4.209395956
2007/1/14,2.915148625,40.87706375,8.143477853,4.209395956
2007/1/15,2.915148625,40.87706375,8.143477853,4.209395956
2007/1/16,2.991554972,41.94845581,8.356919251,4.31972466
2007/1/17,2.925315598,41.01963043,8.17187933,4.224076791
2007/1/18,2.744158613,38.47939301,7.66581666,3.962490993
2007/1/19,2.726597477,38.23314667,7.616759565,3.937133186
2007/1/20,2.726597477,38.23314667,7.616759565,3.937133186
2007/1/21,2.726597477,38.23314667,7.616759565,3.937133186
2007/1/22,2.673914068,37.49440384,7.469588278,3.861059765
2007/1/23,2.640332246,37.02350998,7.375777341,3.812568521
2007/1/24,2.671141257,37.45552444,7.48443042,3.857055901
2007/1/25,2.657277202,37.26111603,7.445583895,3.83703658
2007/1/26,2.630473363,36.88526535,7.370480614,3.798332559
2007/1/27,2.630473363,36.88526535,7.370480614,3.798332559
2007/1/28,2.630473363,36.88526535,7.370480614,3.798332559
2007/1/29,2.647726409,37.12719345,7.418822956,3.823245492
2007/1/30,2.635710895,36.95870972,7.385155968,3.805895413
2007/1/31,2.641256517,37.03646851,7.400694578,3.813903142
2007/2/1,2.610755596,36.71959686,7.315232223,3.781272509
2007/2/2,2.611063686,30.67782402,6.50551276,3.565391298
2007/2/3,2.611063686,30.67782402,6.50551276,3.565391298
2007/2/4,2.611063686,30.67782402,6.50551276,3.565391298
2007/2/5,2.586108387,30.38461876,6.443336178,3.531314992
2007/2/6,2.592578279,30.46063423,6.459456032,3.54014959
2007/2/7,2.654196301,31.18459511,6.612978457,3.624288618
2007/2/8,2.655120572,31.19545555,6.615281294,3.625550703
2007/2/9,2.565466349,30.14209175,6.391906165,3.503128418
2007/2/10,2.565466349,30.14209175,6.391906165,3.503128418
2007/2/11,2.565466349,30.14209175,6.391906165,3.503128418
2007/2/12,2.615068857,30.72488022,6.515491717,3.570860335
2007/2/13,2.609523235,30.65972519,6.501674699,3.563287823
2007/2/14,2.628008642,30.87691307,6.547731427,3.588529531
2007/2/15,2.625235831,30.84433365,6.540822918,3.584743275
2007/2/16,2.613528407,30.70678139,6.511653657,3.568756859
2007/2/17,2.613528407,30.70678139,6.511653657,3.568756859
2007/2/18,2.613528407,30.70678139,6.511653657,3.568756859
2007/2/19,2.613528407,30.70678139,6.511653657,3.568756859
2007/2/20,2.646494048,31.09410095,6.593788154,3.613771239
2007/2/21,2.748163785,32.28863525,6.847100155,3.752600635
2007/2/22,2.757714578,32.40084839,6.870896131,3.765642184
2007/2/23,2.744158613,32.24157715,6.837121198,3.747131598
2007/2/24,2.744158613,32.24157715,6.837121198,3.747131598
2007/2/25,2.744158613,32.24157715,6.837121198,3.747131598
2007/2/26,2.731218829,32.0895462,6.804881489,3.729462402
2007/2/27,2.585800297,30.38099861,6.442568565,3.530894297
2007/2/28,2.606750424,30.62714577,6.49476619,3.559501566
2007/3/1,2.682232501,31.51399803,6.682831161,3.662571875
2007/3/2,2.631397633,30.91673088,6.55617516,3.593157177
2007/3/3,2.631397633,30.91673088,6.55617516,3.593157177
2007/3/4,2.631397633,30.91673088,6.55617516,3.593157177
2007/3/5,2.659433833,31.2461319,6.626027863,3.631440435
2007/3/6,2.717046684,31.92303467,6.769571331,3.710110426
2007/3/7,2.702566449,31.75290489,6.733493561,3.690337754
2007/3/8,2.711192972,31.85425949,6.7549867,3.702117218
2007/3/9,2.710268701,31.84339905,6.752683864,3.700855133
2007/3/10,2.710268701,31.84339905,6.752683864,3.700855133
2007/3/11,2.710268701,31.84339905,6.752683864,3.700855133
2007/3/12,2.768805822,32.53116226,6.898530168,3.780787209
2007/3/13,2.723516576,31.99905014,6.785691185,3.718945024
2007/3/14,2.772810994,32.57822037,6.908509125,3.786256246
2007/3/15,2.759563119,32.42256927,6.875501804,3.768166355
2007/3/16,2.760179299,32.42980576,6.877037028,3.769007745
2007/3/17,2.760179299,32.42980576,6.877037028,3.769007745
2007/3/18,2.760179299,32.42980576,6.877037028,3.769007745
2007/3/19,2.807625176,32.98725891,6.995249296,3.833794797
2007/3/20,2.81840833,33.11394882,7.02211572,3.848519126
